16500,263,315,4121,8,36,599,143,0,0,236
16520,-113,321,4113,-46,14,582,150,-1,-1,236
16540,-42,261,4075,-2,36,756,160,-1,-1,236
16560,-366,533,3927,-115,-54,1041,173,-1,-1,236
16580,359,245,4248,-28,17,715,184,-1,-1,236
16600,51,284,4114,5,7,250,189,-1,-1,236
16620,-395,315,4090,20,12,284,192,-1,-1,236
16640,-151,513,4489,74,-74,329,197,-1,-1,236
16660,-139,331,4079,-51,9,468,202,-1,-1,236
16680,492,363,4016,-15,36,458,209,-1,-1,236
16700,450,122,4105,18,21,371,215,-2,-1,236
16720,133,281,4102,-5,4,143,218,-2,-1,235
16740,-88,84,4111,-36,-11,309,222,-2,-2,236
16760,9,195,4139,37,31,390,227,-2,-1,236
16780,86,334,4162,86,46,354,232,-2,-1,236
16800,-113,245,4187,97,81,670,239,-1,0,236
16820,-48,415,4103,-21,16,759,249,-1,0,236
16840,107,491,4055,33,44,676,259,-1,0,236
16860,303,360,4093,-37,-8,341,266,-1,0,236
16880,217,289,4092,-9,-2,121,268,-2,0,236
16900,-287,378,4069,5,12,372,271,-2,0,236
16920,-206,369,4115,-16,53,632,279,-1,0,236
