7340,-72,-292,-4171,6,-20,9,911,5,-1797,227
7360,-102,-286,-4148,27,-12,-40,911,5,-1797,227
7380,-125,-271,-4188,20,-10,-47,912,5,-1796,227
7400,-109,-308,-4153,50,-1,-25,912,4,-1796,227
7420,-149,-287,-4164,37,16,-33,913,4,-1795,227
7440,-121,-259,-4145,7,-31,-5,913,4,-1795,227
7460,-99,-318,-4091,44,-116,17,913,5,-1794,227
7480,-124,-331,-4211,31,-123,2,913,7,-1793,227
7500,-226,-299,-4201,12,-89,-4,913,8,-1793,227
7520,-171,-297,-4160,27,-66,30,913,9,-1793,227
7540,-176,-286,-4168,38,-60,58,912,10,-1792,227
7560,-154,-225,-4169,40,-99,10,912,11,-1792,227
7580,-170,-433,-4151,22,-55,36,912,12,-1792,227
7600,-140,-402,-4164,48,-7,-9,911,12,-1791,227
7620,-198,-305,-4159,75,21,-12,911,12,-1790,227
7640,-199,-295,-4116,74,-26,6,912,12,-1789,227
7660,-179,-349,-4139,68,-55,17,911,13,-1788,227
7680,-120,-429,-4192,69,-41,5,911,13,-1787,227
7700,-162,-383,-4154,30,-27,2,911,14,-1786,228
7720,-160,-385,-4165,33,-8,-8,911,14,-1786,227
7740,-179,-352,-4139,61,-34,3,911,14,-1785,227
7760,-220,-355,-4171,38,-45,25,911,14,-1784,227
7780,-178,-412,-4158,1,-16,27,911,15,-1784,227
7800,-197,-382,-4160,-6,-25,15,911,15,-1784,227
7820,-202,-380,-4160,-11,-20,14,910,15,-1784,227
7840,-201,-379,-4183,-22,1,1,910,15,-1784,227
7860,-212,-358,-4148,-11,10,7,910,15,-1784,227
7880,-185,-379,-4148,-9,-23,1,910,15,-1784,227
7900,-198,-374,-4152,-26,-19,-6,910,15,-1785,227
7920,-198,-379,-4159,-37,-38,-7,911,15,-1785,227
7940,-197,-372,-4162,-59,-36,-8,911,16,-1786,227
7960,-258,-332,-4180,-62,-27,-3,911,16,-1787,227
7980,-193,-357,-4154,-64,-25,1,911,16,-1787,226
8000,-216,-342,-4159,-52,-40,6,911,16,-1788,227
8020,-224,-338,-4154,-41,-20,-3,911,17,-1789,227
8040,-240,-318,-4094,-2,-81,15,911,17,-1789,227
8060,-211,-336,-4155,18,-28,6,911,18,-1789,227
8080,-212,-333,-4143,39,-34,-1,911,18,-1788,227
8100,-238,-346,-4164,40,-31,-2,911,18,-1788,227
8120,-240,-354,-4167,20,-12,2,911,19,-1787,227
8140,-227,-344,-4150,16,-14,18,911,19,-1787,227
8160,-235,-358,-4158,10,-22,16,911,19,-1787,227
8180,-234,-358,-4161,11,8,3,911,19,-1787,227
8200,-222,-368,-4158,-3,11,-7,911,18,-1786,227
8220,-254,-354,-4182,-23,47,-9,911,18,-1787,227
8240,-220,-347,-4142,-23,66,-9,911,17,-1787,227
